participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.consent,player.condition,player.user_agent_browser,player.user_agent_browser_version,player.user_agent_os,player.user_agent_os_version,player.user_agent_device,player.user_agent_is_bot,player.user_agent_is_mobile,player.user_agent_is_tablet,player.user_agent_is_pc,player.attention_check,player.attention_check_passed,player.q1,player.q2,player.q3,player.q4,player.q5,player.q6,player.self_assesment,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
13,q6kdured,60d68186872b4738c7da0f8e,0,3,52,intro,comprehensionQuestions,2026-01-16 19:01:12.461401,1,,,0.0,13,,0.0,1,control,Mobile Safari,26.2,iOS,18.7,iPhone,0,1,0,0,,,,,,,,,,ccfpv55r,,,,,0
14,iplgepxg,59789a60bf453d00010a94c7,0,52,52,post_exp,FinalForProlific,2026-01-16 19:01:17.060676,1,,,112.68,14,,0.0,1,treatment,Chrome,142.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,1,ccfpv55r,,,,,0
15,1agsa6sp,62fd42136d0fe24eccb23ec9,0,52,52,post_exp,FinalForProlific,2026-01-16 19:02:10.533394,1,,,108.56,15,,0.0,1,treatment,Chrome,143.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,3,ccfpv55r,,,,,0
16,cjyydjw5,59fa3f3705d1d60001f149da,0,52,52,post_exp,FinalForProlific,2026-01-16 19:02:24.112824,1,,,105.13,16,,0.0,1,treatment,Firefox,147.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,4,ccfpv55r,,,,,0
17,hovxiekg,665e680164927b18554b66ec,0,52,52,post_exp,FinalForProlific,2026-01-16 19:03:22.610324,1,,,125.49,17,,0.0,1,control,Chrome,143.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,5,ccfpv55r,,,,,0
18,ig9j9sps,5e3ddcf95556b204cb143eab,0,52,52,post_exp,FinalForProlific,2026-01-16 19:05:59.213552,1,,,106.35,18,,0.0,1,treatment,Chrome,143.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,5,ccfpv55r,,,,,0
19,49ts2f9q,67758b914f06b14a31669644,0,52,52,post_exp,FinalForProlific,2026-01-16 19:07:54.476987,1,,,109.85,19,,0.0,1,treatment,Chrome,143.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,7,ccfpv55r,,,,,0
20,jh1qijlb,5d31dc6e42678e001a0bdedd,0,52,52,post_exp,FinalForProlific,2026-01-16 19:08:09.417655,1,,,130.57,20,,0.0,1,treatment,Chrome,143.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,2,ccfpv55r,,,,,0
21,stoa9aci,5f7e0c5f582257095a86ff6e,0,52,52,post_exp,FinalForProlific,2026-01-16 19:10:39.131593,1,,,107.81,21,,0.0,1,control,Samsung Internet,29.0,Android,10,K,0,1,0,0,third_option,1,,,,,,,3,ccfpv55r,,,,,0
22,1jn10m5g,628fc75b2561940f60f57b37,0,52,52,post_exp,FinalForProlific,2026-01-16 19:12:12.778965,1,,,112.21,22,,0.0,1,treatment,Chrome,143.0.0,Mac OS X,10.15.7,Mac,0,0,0,1,third_option,1,,,,,,,6,ccfpv55r,,,,,0
23,kmw97u4u,60147f790be39349d775e4f2,0,3,52,intro,comprehensionQuestions,2026-01-16 19:28:05.070041,1,,,0.0,23,,0.0,1,treatment,Firefox,146.0,Windows,10,Other,0,0,0,1,,,,,,,,,,ccfpv55r,,,,,0
24,41qof3re,5c3377fb04f29e0001104681,0,52,52,post_exp,FinalForProlific,2026-01-16 19:28:11.988939,1,,,110.09,24,,0.0,1,treatment,Chrome,143.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,7,ccfpv55r,,,,,0
25,xkan7okq,5cae5f9c48514600183d8fac,0,52,52,post_exp,FinalForProlific,2026-01-16 19:29:12.954055,1,,,111.87,25,,0.0,1,control,Chrome,143.0.0,Mac OS X,10.15.7,Mac,0,0,0,1,third_option,1,,,,,,,5,ccfpv55r,,,,,0
26,ppn7lo8q,672f488089b8f59064c010fc,0,52,52,post_exp,FinalForProlific,2026-01-16 19:35:11.539326,1,,,122.66,26,,0.0,1,treatment,Chrome,143.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,6,ccfpv55r,,,,,0
27,292fcovg,583b397f54686200010f1d20,0,52,52,post_exp,FinalForProlific,2026-01-16 19:36:32.372858,1,,,112.96,27,,0.0,1,treatment,Chrome,143.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,5,ccfpv55r,,,,,0
28,7vz5gdfs,67696d49d386c9789b03b1da,0,52,52,post_exp,FinalForProlific,2026-01-16 19:37:17.096569,1,,,119.14,28,,0.0,1,treatment,Chrome,103.0.0,Chrome OS,14816.131.0,Other,0,0,0,1,third_option,1,,,,,,,5,ccfpv55r,,,,,0
29,ei02xz5o,63b63938dbf229f3eb46d4a4,0,52,52,post_exp,FinalForProlific,2026-01-16 19:37:25.068887,1,,,122.53,29,,0.0,1,control,Chrome,143.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,9,ccfpv55r,,,,,0
30,yo2xkhyv,667b4043a7f74c3ff540a60d,0,52,52,post_exp,FinalForProlific,2026-01-16 20:06:07.701131,1,,,116.02,30,,0.0,1,treatment,Chrome,143.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,7,ccfpv55r,,,,,0
31,nxfuctc0,6644b22e26557e73d19ff30d,0,49,52,post_exp,Demographics,2026-01-16 20:06:09.140688,1,,,1210.71,31,,0.0,1,treatment,Chrome Mobile,143.0.0,Android,10,K,0,1,0,0,third_option,1,,,,,,,3,ccfpv55r,,,,,0
32,5p3ytaba,69454156f525727871ec1f06,0,52,52,post_exp,FinalForProlific,2026-01-16 20:06:09.320685,1,,,108.82,32,,0.0,1,treatment,Chrome,143.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,2,ccfpv55r,,,,,0
33,zq46w2bx,63d3f9a8fa6a2910dcb0d37f,0,6,52,main,Trade,2026-01-16 20:06:12.657765,1,,,0.0,33,,0.0,1,control,Chrome,138.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,5,ccfpv55r,,,,,0
34,75vaxw47,65e615620fd6a1c087dafc48,0,49,52,post_exp,Demographics,2026-01-16 20:06:22.500933,1,,,1309.41,34,,0.0,1,treatment,Chrome Mobile,143.0.0,Android,10,K,0,1,0,0,third_option,1,,,,,,,5,ccfpv55r,,,,,0
35,3tevhkt2,6676cd0f8a13e195265eb74d,0,49,52,post_exp,Demographics,2026-01-16 20:06:26.965834,1,,,1197.23,35,,0.0,1,treatment,Mobile Safari,18.5,iOS,18.5,iPhone,0,1,0,0,third_option,1,,,,,,,8,ccfpv55r,,,,,0
36,fa3sjpox,59b5a275c05bb50001eb3c4b,0,52,52,post_exp,FinalForProlific,2026-01-16 20:07:01.144169,1,,,117.78,36,,0.0,1,treatment,Chrome,142.0.0,Chrome OS,14541.0.0,Other,0,0,0,1,third_option,1,,,,,,,2,ccfpv55r,,,,,0
37,3r2w1j4d,66d8e14e71c04a7d23ff43c9,0,52,52,post_exp,FinalForProlific,2026-01-16 20:07:24.054125,1,,,132.45,37,,0.0,1,control,Chrome,128.0.0,Mac OS X,10.15.7,Mac,0,0,0,1,third_option,1,,,,,,,5,ccfpv55r,,,,,0
38,dobgeohc,5f16f559325a640008bb9a07,0,52,52,post_exp,FinalForProlific,2026-01-16 20:07:34.323179,1,,,111.4,38,,0.0,1,treatment,Chrome,94.0.4606,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,5,ccfpv55r,,,,,0
39,6xan1k81,63d50bed33ba8cb1b9794938,0,52,52,post_exp,FinalForProlific,2026-01-16 20:07:47.597376,1,,,111.09,39,,0.0,1,treatment,Chrome,143.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,5,ccfpv55r,,,,,0
40,iy4grn7w,5c93fa19104ec70017bfa894,0,52,52,post_exp,FinalForProlific,2026-01-16 20:23:27.545438,1,,,109.43,40,,0.0,1,treatment,Chrome Mobile,143.0.0,Android,10,K,0,1,0,0,third_option,1,,,,,,,2,ccfpv55r,,,,,0
41,tdppbwrw,673ead8d8389b11c02a060e9,0,52,52,post_exp,FinalForProlific,2026-01-16 20:40:35.107925,1,,,127.01,41,,0.0,1,control,Chrome,143.0.0,Mac OS X,10.15.7,Mac,0,0,0,1,third_option,1,,,,,,,6,ccfpv55r,,,,,0
42,ltl64yye,6704539fe462b87182866f14,0,52,52,post_exp,FinalForProlific,2026-01-16 20:44:15.707963,1,,,113.8,42,,0.0,1,treatment,Chrome,143.0.0,Mac OS X,10.15.7,Mac,0,0,0,1,third_option,1,,,,,,,6,ccfpv55r,,,,,0
43,gqj3h4hr,5d453e8723a5bb0001492546,0,52,52,post_exp,FinalForProlific,2026-01-16 20:57:18.589564,1,,,104.61,43,,0.0,1,treatment,Firefox,147.0,Linux,,Other,0,0,0,1,third_option,1,,,,,,,4,ccfpv55r,,,,,0
44,58us0d5p,5e73746e686c0c2c978392e1,0,52,52,post_exp,FinalForProlific,2026-01-16 21:04:24.735482,1,,,105.77,44,,0.0,1,treatment,Firefox,115.0,Windows,8.1,Other,0,0,0,1,third_option,1,,,,,,,8,ccfpv55r,,,,,0
45,agbf66s6,695fdb8cdf7e2341d1abb7ce,0,3,52,intro,comprehensionQuestions,2026-01-16 21:15:41.170219,1,,,0.0,45,,0.0,1,control,Chrome,143.0.0,Windows,10,Other,0,0,0,1,,,,,,,,,,ccfpv55r,,,,,0
46,z2ry4qma,6401000aab3cfc2606de05d1,0,52,52,post_exp,FinalForProlific,2026-01-16 21:17:05.862572,1,,,108.69,46,,0.0,1,treatment,Chrome,143.0.0,Windows,10,Other,0,0,0,1,third_option,1,,,,,,,4,ccfpv55r,,,,,0
47,nezc7a5t,652d8a4cd08c6435db58fd9b,0,52,52,post_exp,FinalForProlific,2026-01-16 23:01:18.076404,1,,,115.51,47,,0.0,1,treatment,Chrome,143.0.0,Mac OS X,10.15.7,Mac,0,0,0,1,third_option,1,,,,,,,4,ccfpv55r,,,,,0
48,y9c3nkdw,,0,0,52,,,,0,,,0.0,48,,0.0,,treatment,,,,,,,,,,,,,,,,,,,ccfpv55r,,,,,0
49,55dc5bi9,,0,0,52,,,,0,,,0.0,49,,0.0,,control,,,,,,,,,,,,,,,,,,,ccfpv55r,,,,,0
50,bzah1wpq,,0,0,52,,,,0,,,0.0,50,,0.0,,treatment,,,,,,,,,,,,,,,,,,,ccfpv55r,,,,,0
51,kixuuapy,,0,0,52,,,,0,,,0.0,51,,0.0,,treatment,,,,,,,,,,,,,,,,,,,ccfpv55r,,,,,0
52,w9n56xi2,,0,0,52,,,,0,,,0.0,52,,0.0,,treatment,,,,,,,,,,,,,,,,,,,ccfpv55r,,,,,0
53,h3bsjb1p,,0,0,52,,,,0,,,0.0,53,,0.0,,control,,,,,,,,,,,,,,,,,,,ccfpv55r,,,,,0
54,7cn4y7wl,,0,0,52,,,,0,,,0.0,54,,0.0,,treatment,,,,,,,,,,,,,,,,,,,ccfpv55r,,,,,0
55,kfbxpjrr,,0,0,52,,,,0,,,0.0,55,,0.0,,treatment,,,,,,,,,,,,,,,,,,,ccfpv55r,,,,,0
56,qe7g8b1c,,0,0,52,,,,0,,,0.0,56,,0.0,,treatment,,,,,,,,,,,,,,,,,,,ccfpv55r,,,,,0
57,3xi5zk4w,,0,0,52,,,,0,,,0.0,57,,0.0,,control,,,,,,,,,,,,,,,,,,,ccfpv55r,,,,,0
58,k5n4xmn1,,0,0,52,,,,0,,,0.0,58,,0.0,,treatment,,,,,,,,,,,,,,,,,,,ccfpv55r,,,,,0
59,i1e82wlp,,0,0,52,,,,0,,,0.0,59,,0.0,,treatment,,,,,,,,,,,,,,,,,,,ccfpv55r,,,,,0
60,gylu9i1u,,0,0,52,,,,0,,,0.0,60,,0.0,,treatment,,,,,,,,,,,,,,,,,,,ccfpv55r,,,,,0
61,9asqqij0,,0,0,52,,,,0,,,0.0,61,,0.0,,control,,,,,,,,,,,,,,,,,,,ccfpv55r,,,,,0
62,0j6hsrkf,,0,0,52,,,,0,,,0.0,62,,0.0,,treatment,,,,,,,,,,,,,,,,,,,ccfpv55r,,,,,0
63,8sdvuge1,,0,0,52,,,,0,,,0.0,63,,0.0,,treatment,,,,,,,,,,,,,,,,,,,ccfpv55r,,,,,0
64,6ymm9l4a,,0,0,52,,,,0,,,0.0,64,,0.0,,treatment,,,,,,,,,,,,,,,,,,,ccfpv55r,,,,,0
65,o55yxs76,,0,0,52,,,,0,,,0.0,65,,0.0,,control,,,,,,,,,,,,,,,,,,,ccfpv55r,,,,,0
66,a48cfuk0,,0,0,52,,,,0,,,0.0,66,,0.0,,treatment,,,,,,,,,,,,,,,,,,,ccfpv55r,,,,,0
67,l98rqdil,,0,0,52,,,,0,,,0.0,67,,0.0,,treatment,,,,,,,,,,,,,,,,,,,ccfpv55r,,,,,0
68,kbdtb615,,0,0,52,,,,0,,,0.0,68,,0.0,,treatment,,,,,,,,,,,,,,,,,,,ccfpv55r,,,,,0
69,zhbkofjc,,0,0,52,,,,0,,,0.0,69,,0.0,,control,,,,,,,,,,,,,,,,,,,ccfpv55r,,,,,0
70,ei23pov6,,0,0,52,,,,0,,,0.0,70,,0.0,,treatment,,,,,,,,,,,,,,,,,,,ccfpv55r,,,,,0
71,55u8dq2x,,0,0,52,,,,0,,,0.0,71,,0.0,,treatment,,,,,,,,,,,,,,,,,,,ccfpv55r,,,,,0
72,auw9fxsu,,0,0,52,,,,0,,,0.0,72,,0.0,,treatment,,,,,,,,,,,,,,,,,,,ccfpv55r,,,,,0
73,y0lb69oq,,0,0,52,,,,0,,,0.0,73,,0.0,,control,,,,,,,,,,,,,,,,,,,ccfpv55r,,,,,0
74,5kjeuxvx,,0,0,52,,,,0,,,0.0,74,,0.0,,treatment,,,,,,,,,,,,,,,,,,,ccfpv55r,,,,,0
75,ief1oy52,,0,0,52,,,,0,,,0.0,75,,0.0,,treatment,,,,,,,,,,,,,,,,,,,ccfpv55r,,,,,0
76,fsz2mgus,,0,0,52,,,,0,,,0.0,76,,0.0,,treatment,,,,,,,,,,,,,,,,,,,ccfpv55r,,,,,0
77,z8zpn5lr,,0,0,52,,,,0,,,0.0,77,,0.0,,control,,,,,,,,,,,,,,,,,,,ccfpv55r,,,,,0
78,oy80h2r6,,0,0,52,,,,0,,,0.0,78,,0.0,,treatment,,,,,,,,,,,,,,,,,,,ccfpv55r,,,,,0
79,hq8uhzcf,,0,0,52,,,,0,,,0.0,79,,0.0,,treatment,,,,,,,,,,,,,,,,,,,ccfpv55r,,,,,0
80,pgjd4iem,,0,0,52,,,,0,,,0.0,80,,0.0,,treatment,,,,,,,,,,,,,,,,,,,ccfpv55r,,,,,0
81,bvswi3pb,,0,0,52,,,,0,,,0.0,81,,0.0,,control,,,,,,,,,,,,,,,,,,,ccfpv55r,,,,,0
82,qdsazmed,,0,0,52,,,,0,,,0.0,82,,0.0,,treatment,,,,,,,,,,,,,,,,,,,ccfpv55r,,,,,0
83,294papss,,0,0,52,,,,0,,,0.0,83,,0.0,,treatment,,,,,,,,,,,,,,,,,,,ccfpv55r,,,,,0
84,tp7b1o13,,0,0,52,,,,0,,,0.0,84,,0.0,,treatment,,,,,,,,,,,,,,,,,,,ccfpv55r,,,,,0
85,uguzz28z,,0,0,52,,,,0,,,0.0,85,,0.0,,control,,,,,,,,,,,,,,,,,,,ccfpv55r,,,,,0
86,6e32m64l,,0,0,52,,,,0,,,0.0,86,,0.0,,treatment,,,,,,,,,,,,,,,,,,,ccfpv55r,,,,,0
87,kqqzg1ck,,0,0,52,,,,0,,,0.0,87,,0.0,,treatment,,,,,,,,,,,,,,,,,,,ccfpv55r,,,,,0
88,j1w7jvqp,,0,0,52,,,,0,,,0.0,88,,0.0,,treatment,,,,,,,,,,,,,,,,,,,ccfpv55r,,,,,0
89,kpgt33kx,,0,0,52,,,,0,,,0.0,89,,0.0,,control,,,,,,,,,,,,,,,,,,,ccfpv55r,,,,,0
90,9s0dsgax,,0,0,52,,,,0,,,0.0,90,,0.0,,treatment,,,,,,,,,,,,,,,,,,,ccfpv55r,,,,,0
91,ee7ynkwq,,0,0,52,,,,0,,,0.0,91,,0.0,,treatment,,,,,,,,,,,,,,,,,,,ccfpv55r,,,,,0
92,ozsqsf2k,,0,0,52,,,,0,,,0.0,92,,0.0,,treatment,,,,,,,,,,,,,,,,,,,ccfpv55r,,,,,0
93,x0nwzvez,,0,0,52,,,,0,,,0.0,93,,0.0,,control,,,,,,,,,,,,,,,,,,,ccfpv55r,,,,,0
94,c7xoziqp,,0,0,52,,,,0,,,0.0,94,,0.0,,treatment,,,,,,,,,,,,,,,,,,,ccfpv55r,,,,,0
95,bzworl0f,,0,0,52,,,,0,,,0.0,95,,0.0,,treatment,,,,,,,,,,,,,,,,,,,ccfpv55r,,,,,0
96,pma88n4r,,0,0,52,,,,0,,,0.0,96,,0.0,,treatment,,,,,,,,,,,,,,,,,,,ccfpv55r,,,,,0
97,txctkf2x,,0,0,52,,,,0,,,0.0,97,,0.0,,control,,,,,,,,,,,,,,,,,,,ccfpv55r,,,,,0
98,eud2mzf8,,0,0,52,,,,0,,,0.0,98,,0.0,,treatment,,,,,,,,,,,,,,,,,,,ccfpv55r,,,,,0
99,vz7aqwrq,,0,0,52,,,,0,,,0.0,99,,0.0,,treatment,,,,,,,,,,,,,,,,,,,ccfpv55r,,,,,0
100,vgxadmim,,0,0,52,,,,0,,,0.0,100,,0.0,,treatment,,,,,,,,,,,,,,,,,,,ccfpv55r,,,,,0
1,51nuu04x,,0,0,52,,,,0,,,0.0,1,,0.0,,control,,,,,,,,,,,,,,,,,,,keh1b15y,,,,,1
